League;Date;Id;Type;Name;BaseType;Variant;Links;Value;Confidence
Allflame;2026-09-23;7249;SkillGem;Burning Damage Support;;20c;;4;High
Allflame;2026-09-23;7250;SkillGem;Searing Bond;;20;;4;High
Allflame;2026-09-23;7251;SkillGem;Lightning Warp;;21c;;4;High
Allflame;2026-09-23;7252;SkillGem;Ice Nova;;21/20c;;4;High
Allflame;2026-09-23;7253;SkillGem;Trap Support;;21/20c;;4;High
Allflame;2026-09-23;7254;SkillGem;Elemental Hit;;20/23c;;4;High
Allflame;2026-09-23;7255;SkillGem;Arc;;20/23c;;4;High
Allflame;2026-09-23;7256;SkillGem;Rejuvenation Totem;;20c;;4;High
Allflame;2026-09-23;7257;SkillGem;Knockback Support;;20/23c;;4;High
Allflame;2026-09-23;7258;SkillGem;Orb of Storms;;20/23c;;4;High
Allflame;2026-09-23;7259;SkillGem;Vigilant Strike;;20/23c;;4;High
Allflame;2026-09-23;7260;SkillGem;Blast Rain;;20/23c;;4;High
Allflame;2026-09-23;7261;SkillGem;Iron Will Support;;20/23c;;4;High
Allflame;2026-09-23;7262;SkillGem;Elemental Proliferation Support;;20/23c;;4;High
Allflame;2026-09-23;7263;SkillGem;Life Leech Support;;20/23c;;4;High
Allflame;2026-09-23;7264;SkillGem;Ice Trap;;20/23c;;4;High
Allflame;2026-09-23;7265;SkillGem;Ice Trap;;20;;4;High
Allflame;2026-09-23;7266;SkillGem;Tectonic Slam;;20;;4;High
Allflame;2026-09-23;7267;SkillGem;Tectonic Slam;;21/20c;;4;High
Allflame;2026-09-23;7268;SkillGem;Withering Touch Support;;1/20;;4;High
Allflame;2026-09-23;7269;SkillGem;Consecrated Path;;20/23c;;4;High
Allflame;2026-09-23;7270;SkillGem;Summon Holy Relic;;20/23c;;4;High
Allflame;2026-09-23;7271;SkillGem;Dread Banner;;20;;4;High
Allflame;2026-09-23;7272;SkillGem;Winter Orb;;21c;;4;High
Allflame;2026-09-23;7273;SkillGem;Armageddon Brand;;20;;4;High
Allflame;2026-09-23;7274;SkillGem;Holy Flame Totem;;21/20c;;4;High
Allflame;2026-09-23;7275;SkillGem;Holy Flame Totem;;20/23c;;4;High
Allflame;2026-09-23;7276;SkillGem;Dash;;20;;4;High
Allflame;2026-09-23;7277;SkillGem;Berserk;;20;;4;High
Allflame;2026-09-23;7278;SkillGem;Rage Support;;20;;4;High
Allflame;2026-09-23;7279;SkillGem;Summon Skitterbots;;20;;4;High
Allflame;2026-09-23;7280;SkillGem;Cobra Lash;;20/20c;;4;High
Allflame;2026-09-23;7281;SkillGem;Charged Mines Support;;20;;4;High
Allflame;2026-09-23;7282;SkillGem;Shrapnel Ballista;;20/20c;;4;High
Allflame;2026-09-23;7283;SkillGem;Arrow Nova Support;;20;;4;High
Allflame;2026-09-23;7284;SkillGem;Ensnaring Arrow;;20;;4;High
Allflame;2026-09-23;7285;SkillGem;Creeping Frost;;20;;4;High
Allflame;2026-09-23;7286;SkillGem;Urgent Orders Support;;21c;;4;High
Allflame;2026-09-23;7287;SkillGem;Earthshatter;;20;;4;High
Allflame;2026-09-23;7288;SkillGem;Infernal Cry;;20;;4;High
Allflame;2026-09-23;7289;SkillGem;Splitting Steel;;21/20c;;4;High
Allflame;2026-09-23;7290;SkillGem;Stormbind;;20;;4;High
Allflame;2026-09-23;7291;SkillGem;Hydrosphere;;20;;4;High
Allflame;2026-09-23;7292;SkillGem;Petrified Blood;;21c;;4;High
Allflame;2026-09-23;7293;SkillGem;Exsanguinate;;21c;;4;High
Allflame;2026-09-23;7294;SkillGem;Corrupting Fever;;21c;;4;High
Allflame;2026-09-23;7295;SkillGem;Zealotry;;1;;4;High
Allflame;2026-09-23;7296;SkillGem;Minefield Support;;1;;4;High
Allflame;2026-09-23;7297;SkillGem;Blade Trap;;20;;4;High
Allflame;2026-09-23;7298;SkillGem;Shield Crush;;20;;4;High
Allflame;2026-09-23;7299;SkillGem;Battlemage's Cry;;20;;4;High
Allflame;2026-09-23;7300;SkillGem;Manabond;;20;;4;High
Allflame;2026-09-23;7301;SkillGem;Spectral Helix;;20/23c;;4;High
Allflame;2026-09-23;7302;SkillGem;Destructive Link;;21c;;4;High
Allflame;2026-09-23;7303;SkillGem;Temporal Rift;;20;;4;High
Allflame;2026-09-23;7304;SkillGem;Momentum Support;;21c;;4;High
Allflame;2026-09-23;7305;SkillGem;Vaal Absolution;;20c;;4;High
Allflame;2026-09-23;7306;SkillGem;Vaal Lightning Arrow;;20c;;4;High
Allflame;2026-09-23;7307;SkillGem;Vaal Smite;;1c;;4;High
Allflame;2026-09-23;7308;SkillGem;Perforate of Duality;;1;;4;High
Allflame;2026-09-23;7309;SkillGem;Ice Trap of Hollowness;;1;;4;High
Allflame;2026-09-23;7310;SkillGem;Ice Crash of Cadence;;1;;4;High
Allflame;2026-09-23;7311;SkillGem;Summon Lightning Golem of Hordes;;1;;4;High
Allflame;2026-09-23;7312;SkillGem;Essence Drain of Desperation;;1/20;;4;High
Allflame;2026-09-23;7313;SkillGem;Blight of Atrophy;;1/20;;4;High
Allflame;2026-09-23;7314;SkillGem;Exsanguinate of Transmission;;20;;4;High
Allflame;2026-09-23;7315;SkillGem;Eye of Winter of Finality;;20/20c;;4;High
Allflame;2026-09-23;7316;SkillGem;Infernal Blow of Immolation;;21c;;4;High
Allflame;2026-09-23;7317;SkillGem;Overexertion Support;;1/20;;4;High
Allflame;2026-09-23;7318;SkillGem;Spectral Throw of Trarthus;;20c;;4;High
Allflame;2026-09-23;7319;SkillGem;Rallying Cry;;1/23c;;4;High
Allflame;2026-09-23;7320;SkillGem;Flame Link;;1/23c;;4;High
Allflame;2026-09-23;7321;SkillGem;Withering Touch Support;;1/23c;;4;High
Allflame;2026-09-23;7322;SkillGem;Poacher's Mark;;1/23c;;4;High
Allflame;2026-09-23;7323;SkillGem;Ethereal Knives;;1/23c;;4;High
Allflame;2026-09-23;7324;SkillGem;Added Chaos Damage Support;;1/23c;;4;High
Allflame;2026-09-23;7325;SkillGem;Fireball;;1/23c;;4;High
Allflame;2026-09-23;7326;SkillGem;Hatred;;1/23c;;4;High
Allflame;2026-09-23;7327;SkillGem;Static Strike;;1/23c;;4;High
Allflame;2026-09-23;7328;SkillGem;General's Cry;;1/23c;;4;High
Allflame;2026-09-23;7329;SkillGem;Intensify Support;;1/23c;;4;High
Allflame;2026-09-23;7330;SkillGem;Enfeeble;;1/23c;;4;High
Allflame;2026-09-23;7331;SkillGem;Chance to Bleed Support;;1/23c;;4;High
Allflame;2026-09-23;7332;SkillGem;Wall of Force;;1/23c;;4;High
Allflame;2026-09-23;7333;SkillGem;Windburst Support;;21/20c;;4;High
Allflame;2026-09-23;7334;SkillGem;Windburst Support;;20;;4;High
Allflame;2026-09-23;7335;SkillGem;Annihilation Support;;1;;4;High
Allflame;2026-09-23;7336;SkillGem;Holy Hammers;;20/23c;;4;High
Allflame;2026-09-23;7337;SkillGem;Hallow Support;;20;;4;High
Allflame;2026-09-23;7338;SkillGem;Kinetic Fusillade of Detonation;;20;;4;High
Allflame;2026-09-23;7339;SkillGem;Blessed Call Support;;20/20c;;4;High
Allflame;2026-09-23;7340;SkillGem;Heavy Strike;;20/20c;;3.99;High
Allflame;2026-09-23;7341;SkillGem;Fire Penetration Support;;1/23c;;3.93;High
Allflame;2026-09-23;7342;SkillGem;Life Gain on Hit Support;;1/20;;3.91;High
Allflame;2026-09-23;7343;SkillGem;Critical Strike Affliction Support;;1/23c;;3.91;High
Allflame;2026-09-23;7344;SkillGem;Divine Blast;;21/20c;;3.91;High
Allflame;2026-09-23;7345;SkillGem;Leap Slam;;1/20;;3.9;High
Allflame;2026-09-23;7346;SkillGem;Winter Orb;;20/23c;;3.9;High
Allflame;2026-09-23;7347;SkillGem;Arc of Surging;;1;;3.9;High
Allflame;2026-09-23;7348;SkillGem;Sigil of Power;;1/23c;;3.9;High
Allflame;2026-09-23;7349;SkillGem;Immortal Call;;21c;;3.8;High
Allflame;2026-09-23;7350;SkillGem;Anger;;1/20;;3.8;High
Allflame;2026-09-23;7351;SkillGem;Vaal Impurity of Ice;;20c;;3.8;High
Allflame;2026-09-23;7352;SkillGem;Lightning Spire Trap;;20/23c;;3.8;High
Allflame;2026-09-23;7353;SkillGem;Second Wind Support;;20;;3.8;High
Allflame;2026-09-23;7354;SkillGem;Hextouch Support;;20;;3.8;High
Allflame;2026-09-23;7355;SkillGem;Corrupting Fever;;1/20;;3.8;High
Allflame;2026-09-23;7356;SkillGem;Critical Strike Affliction Support;;1/20;;3.8;High
Allflame;2026-09-23;7357;SkillGem;Energy Blade;;20/20c;;3.8;High
Allflame;2026-09-23;7358;SkillGem;Cold Snap of Power;;1;;3.8;High
Allflame;2026-09-23;7359;SkillGem;Raise Spectre of Transience;;1/20;;3.8;High
Allflame;2026-09-23;7360;SkillGem;Shattering Steel of Ammunition;;1/20;;3.8;High
Allflame;2026-09-23;7361;SkillGem;Sacred Wisps Support;;20c;;3.8;High
Allflame;2026-09-23;7362;SkillGem;Swordstorm;;20/20c;;3.8;High
Allflame;2026-09-23;7363;SkillGem;Slower Projectiles Support;;1/23c;;3.8;High
Allflame;2026-09-23;7364;SkillGem;Summon Reaper;;1/23c;;3.8;High
Allflame;2026-09-23;7365;SkillGem;Elemental Weakness;;1/23c;;3.8;High
Allflame;2026-09-23;7366;SkillGem;Devour Support;;1/23c;;3.8;High
Allflame;2026-09-23;7367;SkillGem;Damage on Full Life Support;;20c;;3.7;High
Allflame;2026-09-23;7368;SkillGem;Added Fire Damage Support;;20c;;3.7;High
Allflame;2026-09-23;7369;SkillGem;Temporal Chains;;21c;;3.7;High
Allflame;2026-09-23;7370;SkillGem;Rain of Arrows;;20;;3.7;High
Allflame;2026-09-23;7371;SkillGem;Incinerate;;20/23c;;3.7;High
Allflame;2026-09-23;7372;SkillGem;Pinpoint Support;;1/20;;3.7;High
Allflame;2026-09-23;7373;SkillGem;Vaal Discipline;;1c;;3.7;High
Allflame;2026-09-23;7374;SkillGem;Explosive Concoction of Destruction;;1/20;;3.7;High
Allflame;2026-09-23;7375;SkillGem;Essence Drain of Desperation;;20;;3.7;High
Allflame;2026-09-23;7376;SkillGem;Unleash Support;;1/23c;;3.7;High
Allflame;2026-09-23;7377;SkillGem;Flame Surge;;1/23c;;3.7;High
Allflame;2026-09-23;7378;SkillGem;Chain Hook;;1/23c;;3.7;High
Allflame;2026-09-23;7379;SkillGem;Intimidating Cry;;1/23c;;3.7;High
Allflame;2026-09-23;7380;SkillGem;Vaal Temptation Support;;1;;3.7;High
Allflame;2026-09-23;7381;SkillGem;Blasphemy Support;;1/20;;3.6;High
Allflame;2026-09-23;7382;SkillGem;Searing Bond;;21/20c;;3.6;High
Allflame;2026-09-23;7383;SkillGem;Trap and Mine Damage Support;;20c;;3.6;High
Allflame;2026-09-23;7384;SkillGem;Cremation;;20;;3.6;High
Allflame;2026-09-23;7385;SkillGem;Cold Snap;;20;;3.6;High
Allflame;2026-09-23;7386;SkillGem;Summon Holy Relic;;20;;3.6;High
Allflame;2026-09-23;7387;SkillGem;Penance Brand;;20/23c;;3.6;High
Allflame;2026-09-23;7388;SkillGem;Vaal Clarity;;1c;;3.6;High
Allflame;2026-09-23;7389;SkillGem;Glacial Shield Swipe;;21/20c;;3.6;High
Allflame;2026-09-23;7390;SkillGem;Mana Leech Support;;1/23c;;3.6;High
Allflame;2026-09-23;7391;SkillGem;Impale Support;;1/23c;;3.6;High
Allflame;2026-09-23;7392;SkillGem;Holy Hammers;;21/20c;;3.6;High
Allflame;2026-09-23;7393;SkillGem;Toxic Rain;;20/20c;;3.55;High
Allflame;2026-09-23;7394;SkillGem;Freezing Pulse;;1/20;;3.5;High
Allflame;2026-09-23;7395;SkillGem;Shield Charge;;21c;;3.5;High
Allflame;2026-09-23;7396;SkillGem;Enduring Cry;;1/20;;3.5;High
Allflame;2026-09-23;7397;SkillGem;Faster Projectiles Support;;1/20;;3.5;High
Allflame;2026-09-23;7398;SkillGem;Rage Support;;1/20;;3.5;High
Allflame;2026-09-23;7399;SkillGem;Nightblade Support;;1/20;;3.5;High
Allflame;2026-09-23;7400;SkillGem;Energy Blade;;20;;3.5;High
Allflame;2026-09-23;7401;SkillGem;Exsanguinate of Transmission;;1;;3.5;High
Allflame;2026-09-23;7402;SkillGem;Ballista Totem Support;;1/23c;;3.5;High
Allflame;2026-09-23;7403;SkillGem;Charged Mines Support;;1/23c;;3.5;High
Allflame;2026-09-23;7404;SkillGem;Added Fire Damage Support;;21c;;3.4;High
Allflame;2026-09-23;7405;SkillGem;Volley Support;;20/20c;;3.4;High
Allflame;2026-09-23;7406;SkillGem;Ice Crash;;20;;3.4;High
Allflame;2026-09-23;7407;SkillGem;Summon Flame Golem;;20c;;3.4;High
Allflame;2026-09-23;7408;SkillGem;Orb of Storms;;20;;3.4;High
Allflame;2026-09-23;7409;SkillGem;Frost Wall;;20;;3.4;High
Allflame;2026-09-23;7410;SkillGem;Blastchain Mine Support;;20;;3.4;High
Allflame;2026-09-23;7411;SkillGem;High-Impact Mine Support;;1/20;;3.4;High
Allflame;2026-09-23;7412;SkillGem;Blade Blast;;20;;3.4;High
Allflame;2026-09-23;7413;SkillGem;Urgent Orders Support;;1/20;;3.4;High
Allflame;2026-09-23;7414;SkillGem;Critical Strike Affliction Support;;21/20c;;3.4;High
Allflame;2026-09-23;7415;SkillGem;Devour Support;;21/20c;;3.4;High
Allflame;2026-09-23;7416;SkillGem;Summon Ice Golem of Shattering;;1;;3.4;High
Allflame;2026-09-23;7417;SkillGem;Stormbind of Teleportation;;1/20;;3.4;High
Allflame;2026-09-23;7418;SkillGem;Sacred Wisps Support;;21c;;3.4;High
Allflame;2026-09-23;7419;SkillGem;Puncture of Shanking;;1;;3.4;High
Allflame;2026-09-23;7420;SkillGem;Expert Retaliation Support;;1/20;;3.4;High
Allflame;2026-09-23;7421;SkillGem;Spectral Shield Throw of Trarthus;;20c;;3.4;High
Allflame;2026-09-23;7422;SkillGem;Purifying Flame;;1/23c;;3.4;High
Allflame;2026-09-23;7423;SkillGem;Wall of Force;;1/20;;3.4;High
Allflame;2026-09-23;7424;SkillGem;Searing Bond of Detonation;;1;;3.4;High
Allflame;2026-09-23;7425;SkillGem;Firestorm;;1/23c;;3.36;High
Allflame;2026-09-23;7426;SkillGem;Physical to Lightning Support;;20;;3.3;High
Allflame;2026-09-23;7427;SkillGem;Cleave;;20;;3.3;High
Allflame;2026-09-23;7428;SkillGem;Added Lightning Damage Support;;20;;3.3;High
Allflame;2026-09-23;7429;SkillGem;Fork Support;;20;;3.3;High
Allflame;2026-09-23;7430;SkillGem;Spectral Throw;;20/23c;;3.3;High
Allflame;2026-09-23;7431;SkillGem;Ambush;;20;;3.3;High
Allflame;2026-09-23;7432;SkillGem;Soul Link;;20;;3.3;High
Allflame;2026-09-23;7433;SkillGem;Hex Bloom Support;;20;;3.3;High
Allflame;2026-09-23;7434;SkillGem;Vaal Domination;;20c;;3.3;High
Allflame;2026-09-23;7435;SkillGem;Glacial Hammer of Shattering;;1;;3.3;High
Allflame;2026-09-23;7436;SkillGem;Vortex of Projection;;1;;3.3;High
Allflame;2026-09-23;7437;SkillGem;Storm Rain of the Fence;;1/20;;3.3;High
Allflame;2026-09-23;7438;SkillGem;Cremation of Exhuming;;1/20;;3.3;High
Allflame;2026-09-23;7439;SkillGem;Ice Spear;;1/23c;;3.3;High
Allflame;2026-09-23;7440;SkillGem;Blasphemy Support;;1/23c;;3.3;High
Allflame;2026-09-23;7441;SkillGem;Flamethrower Trap of Stability;;1/20;;3.21;High
Allflame;2026-09-23;7442;SkillGem;Warlord's Mark;;20;;3.2;High
Allflame;2026-09-23;7443;SkillGem;Shockwave Totem;;20;;3.2;High
Allflame;2026-09-23;7444;SkillGem;Bear Trap;;1/20;;3.2;High
Allflame;2026-09-23;7445;SkillGem;Frostbolt;;20;;3.2;High
Allflame;2026-09-23;7446;SkillGem;Volatile Dead;;20;;3.2;High
Allflame;2026-09-23;7447;SkillGem;Vaal Lightning Trap;;20c;;3.2;High
Allflame;2026-09-23;7448;SkillGem;Vaal Storm Call;;20c;;3.2;High
Allflame;2026-09-23;7449;SkillGem;Chance to Flee Support;;1/20;;3.2;High
Allflame;2026-09-23;7450;SkillGem;Scorching Ray;;20;;3.2;High
Allflame;2026-09-23;7451;SkillGem;Volatile Dead;;1/20;;3.2;High
Allflame;2026-09-23;7452;SkillGem;Rejuvenation Totem;;20;;3.2;High
Allflame;2026-09-23;7453;SkillGem;Lacerate;;20;;3.2;High
Allflame;2026-09-23;7454;SkillGem;Infernal Blow;;20/23c;;3.2;High
Allflame;2026-09-23;7455;SkillGem;Devouring Totem;;20;;3.2;High
Allflame;2026-09-23;7456;SkillGem;Advanced Traps Support;;20;;3.2;High
Allflame;2026-09-23;7457;SkillGem;Explosive Trap;;20/23c;;3.2;High
Allflame;2026-09-23;7458;SkillGem;Shattering Steel;;1/20;;3.2;High
Allflame;2026-09-23;7459;SkillGem;Shattering Steel;;20;;3.2;High
Allflame;2026-09-23;7460;SkillGem;War Banner;;20;;3.2;High
Allflame;2026-09-23;7461;SkillGem;Unleash Support;;1/20;;3.2;High
Allflame;2026-09-23;7462;SkillGem;Unleash Support;;20;;3.2;High
Allflame;2026-09-23;7463;SkillGem;Soulrend;;20/20c;;3.2;High
Allflame;2026-09-23;7464;SkillGem;Rage Support;;20c;;3.2;High
Allflame;2026-09-23;7465;SkillGem;Pyroclast Mine;;20;;3.2;High
Allflame;2026-09-23;7466;SkillGem;Venom Gyre;;20;;3.2;High
Allflame;2026-09-23;7467;SkillGem;Summon Carrion Golem;;20;;3.2;High
Allflame;2026-09-23;7468;SkillGem;Plague Bearer;;20/20c;;3.2;High
Allflame;2026-09-23;7469;SkillGem;Blade Blast;;21c;;3.2;High
Allflame;2026-09-23;7470;SkillGem;Kinetic Bolt;;20;;3.2;High
Allflame;2026-09-23;7471;SkillGem;Intimidating Cry;;1/20;;3.2;High
Allflame;2026-09-23;7472;SkillGem;Flame Wall;;1/20;;3.2;High
Allflame;2026-09-23;7473;SkillGem;Rolling Magma;;1/20;;3.2;High
Allflame;2026-09-23;7474;SkillGem;Chance to Poison Support;;20;;3.2;High
Allflame;2026-09-23;7475;SkillGem;Battlemage's Cry;;1/20;;3.2;High
Allflame;2026-09-23;7476;SkillGem;Vampiric Link;;20;;3.2;High
Allflame;2026-09-23;7477;SkillGem;Flame Link;;20/20c;;3.2;High
Allflame;2026-09-23;7478;SkillGem;Lightning Conduit;;20;;3.2;High
Allflame;2026-09-23;7479;SkillGem;Sacrifice Support;;1/20;;3.2;High
Allflame;2026-09-23;7480;SkillGem;Corrupting Cry Support;;21/20c;;3.2;High
Allflame;2026-09-23;7481;SkillGem;Eye of Winter of Transience;;1;;3.2;High
Allflame;2026-09-23;7482;SkillGem;Ice Nova of Deep Freeze;;1;;3.2;High
Allflame;2026-09-23;7483;SkillGem;Galvanic Field of Intensity;;1;;3.2;High
Allflame;2026-09-23;7484;SkillGem;Blade Flurry of Incision;;1/20;;3.2;High
Allflame;2026-09-23;7485;SkillGem;Glacial Shield Swipe;;20;;3.2;High
Allflame;2026-09-23;7486;SkillGem;Autoexertion;;1/20;;3.2;High
Allflame;2026-09-23;7487;SkillGem;Focused Ballista Support;;1/23c;;3.2;High
Allflame;2026-09-23;7488;SkillGem;Searing Bond;;1/23c;;3.2;High
Allflame;2026-09-23;7489;SkillGem;Predator Support;;1/23c;;3.2;High
Allflame;2026-09-23;7490;SkillGem;Lightning Trap;;1/23c;;3.2;High
Allflame;2026-09-23;7491;SkillGem;Blight;;1/23c;;3.2;High
Allflame;2026-09-23;7492;SkillGem;Holy Hammers;;1/20;;3.2;High
Allflame;2026-09-23;7493;SkillGem;Excommunicate Support;;20;;3.2;High
Allflame;2026-09-23;7494;SkillGem;Dark Bargain;;20/23c;;3.2;High
Allflame;2026-09-23;7495;SkillGem;Storm Burst;;20;;3.1;High
Allflame;2026-09-23;7496;SkillGem;Contagion;;20;;3.1;High
Allflame;2026-09-23;7497;SkillGem;Glacial Cascade;;20/23c;;3.1;High
Allflame;2026-09-23;7498;SkillGem;Phase Run;;21c;;3.1;High
Allflame;2026-09-23;7499;SkillGem;Summon Skeletons;;20;;3.1;High
Allflame;2026-09-23;7500;SkillGem;Forbidden Rite;;20;;3.1;High
Allflame;2026-09-23;7501;SkillGem;Spectral Throw of Materialising;;1;;3.1;High
Allflame;2026-09-23;7502;SkillGem;Divine Retribution;;20;;3.1;High
Allflame;2026-09-23;7503;SkillGem;Spectral Helix of Trarthus;;20;;3.1;High
Allflame;2026-09-23;7504;SkillGem;Summon Skitterbots;;1/23c;;3.1;High
Allflame;2026-09-23;7505;SkillGem;Chain Support;;1/23c;;3.1;High
Allflame;2026-09-23;7506;SkillGem;Kinetic Instability Support;;20;;3.1;High
Allflame;2026-09-23;7507;SkillGem;Holy Strike;;20;;3.1;High
Allflame;2026-09-23;7508;SkillGem;Flesh Offering;;20;;3;High
Allflame;2026-09-23;7509;SkillGem;Flame Surge;;1/20;;3;High
Allflame;2026-09-23;7510;SkillGem;Frost Bomb;;20;;3;High
Allflame;2026-09-23;7511;SkillGem;Frost Blades;;1/20;;3;High
Allflame;2026-09-23;7512;SkillGem;Summon Raging Spirit;;1/20;;3;High
Allflame;2026-09-23;7513;SkillGem;Ignite Proliferation Support;;1/20;;3;High
Allflame;2026-09-23;7514;SkillGem;Poacher's Mark;;20;;3;High
Allflame;2026-09-23;7515;SkillGem;Maim Support;;20;;3;High
Allflame;2026-09-23;7516;SkillGem;Ethereal Knives;;20c;;3;High
Allflame;2026-09-23;7517;SkillGem;Ball Lightning;;20;;3;High
Allflame;2026-09-23;7518;SkillGem;Caustic Arrow;;20/20c;;3;High
Allflame;2026-09-23;7519;SkillGem;Blink Arrow;;1/20;;3;High
Allflame;2026-09-23;7520;SkillGem;Blood Rage;;21c;;3;High
Allflame;2026-09-23;7521;SkillGem;Orb of Storms;;21/20c;;3;High
Allflame;2026-09-23;7522;SkillGem;Blade Vortex;;1/20;;3;High
Allflame;2026-09-23;7523;SkillGem;Ice Nova;;1/20;;3;High
Allflame;2026-09-23;7524;SkillGem;Glacial Cascade;;20/20c;;3;High
Allflame;2026-09-23;7525;SkillGem;Poacher's Mark;;1/20;;3;High
Allflame;2026-09-23;7526;SkillGem;Essence Drain;;20/20c;;3;High
Allflame;2026-09-23;7527;SkillGem;Barrage;;20;;3;High
Allflame;2026-09-23;7528;SkillGem;Rain of Arrows;;21/20c;;3;High
Allflame;2026-09-23;7529;SkillGem;Blasphemy Support;;20;;3;High
Allflame;2026-09-23;7530;SkillGem;Minion Speed Support;;20;;3;High
Allflame;2026-09-23;7531;SkillGem;Frost Bomb;;1/20;;3;High
Allflame;2026-09-23;7532;SkillGem;Knockback Support;;20;;3;High
Allflame;2026-09-23;7533;SkillGem;Frost Blades;;20;;3;High
Allflame;2026-09-23;7534;SkillGem;Lacerate;;20/20c;;3;High
Allflame;2026-09-23;7535;SkillGem;Ancestral Call Support;;20;;3;High
Allflame;2026-09-23;7536;SkillGem;Spectral Throw;;20;;3;High
Allflame;2026-09-23;7537;SkillGem;Enduring Cry;;20;;3;High
Allflame;2026-09-23;7538;SkillGem;Fire Trap;;20;;3;High
Allflame;2026-09-23;7539;SkillGem;Sunder;;20;;3;High
Allflame;2026-09-23;7540;SkillGem;Blade Flurry;;20;;3;High
Allflame;2026-09-23;7541;SkillGem;Kinetic Blast;;1/20;;3;High
Allflame;2026-09-23;7542;SkillGem;Heavy Strike;;20;;3;High
Allflame;2026-09-23;7543;SkillGem;Vaal Cold Snap;;20c;;3;High
Allflame;2026-09-23;7544;SkillGem;Raise Zombie;;20;;3;High
Allflame;2026-09-23;7545;SkillGem;Essence Drain;;20;;3;High
Allflame;2026-09-23;7546;SkillGem;Chance to Flee Support;;21/20c;;3;High
Allflame;2026-09-23;7547;SkillGem;Blast Rain;;21/20c;;3;High
Allflame;2026-09-23;7548;SkillGem;Chance to Bleed Support;;20;;3;High
Allflame;2026-09-23;7549;SkillGem;Hatred;;1/20;;3;High
Allflame;2026-09-23;7550;SkillGem;Caustic Arrow;;20;;3;High
Allflame;2026-09-23;7551;SkillGem;Elemental Proliferation Support;;20;;3;High
Allflame;2026-09-23;7552;SkillGem;Blind Support;;20;;3;High
Allflame;2026-09-23;7553;SkillGem;Ancestral Call Support;;1/20;;3;High
Allflame;2026-09-23;7554;SkillGem;Burning Arrow;;20;;3;High
Allflame;2026-09-23;7555;SkillGem;Iron Will Support;;20;;3;High
Allflame;2026-09-23;7556;SkillGem;Dual Strike;;20;;3;High
Allflame;2026-09-23;7557;SkillGem;Maim Support;;1/20;;3;High
Allflame;2026-09-23;7558;SkillGem;Chain Support;;1/20;;3;High
Allflame;2026-09-23;7559;SkillGem;Enduring Cry;;21c;;3;High
Allflame;2026-09-23;7560;SkillGem;Elemental Hit;;20;;3;High
Allflame;2026-09-23;7561;SkillGem;Whirling Blades;;21c;;3;High
Allflame;2026-09-23;7562;SkillGem;Volley Support;;20;;3;High
Allflame;2026-09-23;7563;SkillGem;Split Arrow;;20;;3;High
Allflame;2026-09-23;7564;SkillGem;Vulnerability;;20;;3;High
Allflame;2026-09-23;7565;SkillGem;Static Strike;;20;;3;High
Allflame;2026-09-23;7566;SkillGem;Decay Support;;20/20c;;3;High
Allflame;2026-09-23;7567;SkillGem;Chain Support;;20;;3;High
Allflame;2026-09-23;7568;SkillGem;Ice Trap;;20/20c;;3;High
Allflame;2026-09-23;7569;SkillGem;Cold to Fire Support;;20;;3;High
Allflame;2026-09-23;7570;SkillGem;Vulnerability;;21c;;3;High
Allflame;2026-09-23;7571;SkillGem;Ethereal Knives;;21c;;3;High
Allflame;2026-09-23;7572;SkillGem;Smoke Mine;;20;;3;High
Allflame;2026-09-23;7573;SkillGem;Vortex;;20;;3;High
Allflame;2026-09-23;7574;SkillGem;Elemental Proliferation Support;;20/20c;;3;High
Allflame;2026-09-23;7575;SkillGem;Siege Ballista;;21/20c;;3;High
Allflame;2026-09-23;7576;SkillGem;Cast on Death Support;;20;;3;High
Allflame;2026-09-23;7577;SkillGem;Bodyswap;;21/20c;;3;High
Allflame;2026-09-23;7578;SkillGem;Earthquake;;21/20c;;3;High
Allflame;2026-09-23;7579;SkillGem;Glacial Hammer;;20;;3;High
Allflame;2026-09-23;7580;SkillGem;Molten Shell;;21c;;3;High
Allflame;2026-09-23;7581;SkillGem;Power Siphon;;20;;3;High
Allflame;2026-09-23;7582;SkillGem;Point Blank Support;;20;;3;High
Allflame;2026-09-23;7583;SkillGem;Ice Nova;;20/20c;;3;High
Allflame;2026-09-23;7584;SkillGem;Bodyswap;;20;;3;High
Allflame;2026-09-23;7585;SkillGem;Cluster Traps Support;;20;;3;High
Allflame;2026-09-23;7586;SkillGem;Explosive Arrow;;20;;3;High
Allflame;2026-09-23;7587;SkillGem;Essence Drain;;20/23c;;3;High
Allflame;2026-09-23;7588;SkillGem;Cast on Melee Kill Support;;20;;3;High
Allflame;2026-09-23;7589;SkillGem;Ice Nova;;20/23c;;3;High
Allflame;2026-09-23;7590;SkillGem;Cluster Traps Support;;21/20c;;3;High
Allflame;2026-09-23;7591;SkillGem;Warlord's Mark;;20/23c;;3;High
Allflame;2026-09-23;7592;SkillGem;Stun Support;;20/23c;;3;High
Allflame;2026-09-23;7593;SkillGem;Increased Critical Damage Support;;20c;;3;High
Allflame;2026-09-23;7594;SkillGem;Conversion Trap;;20;;3;High
Allflame;2026-09-23;7595;SkillGem;Decay Support;;20/23c;;3;High
Allflame;2026-09-23;7596;SkillGem;Viper Strike;;20;;3;High
Allflame;2026-09-23;7597;SkillGem;Rain of Arrows;;20/23c;;3;High
